2022-10-24T16:00:00	1015,2
2022-10-24T17:00:00	1015,2
2022-10-24T18:00:00	1016,3
2022-10-24T19:00:00	1016,1
2022-10-24T20:00:00	1016,4
2022-10-24T21:00:00	1017,3
2022-10-24T22:00:00	1017,9
2022-10-24T23:00:00	1018,4
2022-10-25T00:00:00	1018,5
2022-10-25T01:00:00	1018,8
2022-10-25T02:00:00	1019,6
2022-10-25T03:00:00	1019,3
2022-10-25T04:00:00	1019,4
2022-10-25T05:00:00	1019,3
2022-10-25T06:00:00	1019,7
2022-10-25T07:00:00	1019,6
2022-10-25T08:00:00	1020,3
2022-10-25T09:00:00	1020,6
2022-10-25T10:00:00	1020,4
2022-10-25T11:00:00	1020,8
2022-10-25T12:00:00	1019,7
2022-10-25T13:00:00	1019,2
2022-10-25T14:00:00	1018,8
2022-10-25T15:00:00	1018,1
2022-10-25T16:00:00	1017,3
2022-10-25T17:00:00	1017
2022-10-25T18:00:00	1016,8
2022-10-25T19:00:00	1016,9
2022-10-25T20:00:00	1016,2
2022-10-25T21:00:00	1016,3
2022-10-25T22:00:00	1016,4
2022-10-25T23:00:00	1016,6
2022-10-26T00:00:00	1016,2
2022-10-26T01:00:00	1015,6
2022-10-26T02:00:00	1015,7
2022-10-26T03:00:00	1015,9
2022-10-26T04:00:00	1016,7
2022-10-26T05:00:00	1017,7
2022-10-26T06:00:00	1017,5
2022-10-26T07:00:00	1017,7
2022-10-26T08:00:00	1017,8
2022-10-26T09:00:00	1019,4
2022-10-26T10:00:00	1019,8
2022-10-26T11:00:00	1020,5
2022-10-26T12:00:00	1020,1
2022-10-26T13:00:00	1020
2022-10-26T14:00:00	1020,7
2022-10-26T15:00:00	1020,9
2022-10-26T16:00:00	1021
2022-10-26T17:00:00	1021,2
2022-10-26T18:00:00	1021,8
2022-10-26T19:00:00	1021,8
2022-10-26T20:00:00	1022,4
2022-10-26T21:00:00	1023,5
2022-10-26T22:00:00	1023,4
2022-10-26T23:00:00	1023,8
